query_id,baseline,ndcg,action
PLAIN-153,Always-Hybrid,0.9076145455601193,Deep Hybrid
PLAIN-1579,Always-Hybrid,0.16958010263680806,Deep Hybrid
PLAIN-1601,Always-Hybrid,0.3301376494471203,Deep Hybrid
PLAIN-1611,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1667,Always-Hybrid,0.9148568823583791,Deep Hybrid
PLAIN-1679,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1710,Always-Hybrid,1.0,Deep Hybrid
PLAIN-1752,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1784,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1794,Always-Hybrid,0.9197207891481876,Deep Hybrid
PLAIN-1817,Always-Hybrid,0.5637884576902257,Deep Hybrid
PLAIN-1827,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1837,Always-Hybrid,1.0,Deep Hybrid
PLAIN-1847,Always-Hybrid,0.20483424751859092,Deep Hybrid
PLAIN-1857,Always-Hybrid,0.5766882048947065,Deep Hybrid
PLAIN-1877,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1909,Always-Hybrid,0.8200685179888284,Deep Hybrid
PLAIN-1919,Always-Hybrid,0.9337457765456111,Deep Hybrid
PLAIN-1940,Always-Hybrid,0.23365080824310536,Deep Hybrid
PLAIN-1950,Always-Hybrid,0.3301376494471203,Deep Hybrid
PLAIN-196,Always-Hybrid,0.5321408435198609,Deep Hybrid
PLAIN-1972,Always-Hybrid,0.0,Deep Hybrid
PLAIN-1983,Always-Hybrid,0.8643145546088339,Deep Hybrid
PLAIN-1995,Always-Hybrid,0.07336392209936006,Deep Hybrid
PLAIN-2,Always-Hybrid,0.7355663763547318,Deep Hybrid
PLAIN-2019,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2061,Always-Hybrid,0.7600791051976192,Deep Hybrid
PLAIN-207,Always-Hybrid,0.5263304097820354,Deep Hybrid
PLAIN-2071,Always-Hybrid,0.42883980903376645,Deep Hybrid
PLAIN-2081,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2102,Always-Hybrid,0.6402900881481708,Deep Hybrid
PLAIN-2113,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2134,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2167,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2187,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2220,Always-Hybrid,0.3525683241217281,Deep Hybrid
PLAIN-2230,Always-Hybrid,0.0,Deep Hybrid
PLAIN-227,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2291,Always-Hybrid,0.3391602052736161,Deep Hybrid
PLAIN-2332,Always-Hybrid,0.2895229882348575,Deep Hybrid
PLAIN-2343,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2375,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2386,Always-Hybrid,0.06943122193677728,Deep Hybrid
PLAIN-2430,Always-Hybrid,0.5628859559572388,Deep Hybrid
PLAIN-2440,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2490,Always-Hybrid,0.11115951480882887,Deep Hybrid
PLAIN-2500,Always-Hybrid,0.15487585161383474,Deep Hybrid
PLAIN-2510,Always-Hybrid,0.6214990811334173,Deep Hybrid
PLAIN-2520,Always-Hybrid,0.19248483754296372,Deep Hybrid
PLAIN-2530,Always-Hybrid,0.9510907186004267,Deep Hybrid
PLAIN-2550,Always-Hybrid,0.16971286633003296,Deep Hybrid
PLAIN-2560,Always-Hybrid,0.8701249883466592,Deep Hybrid
PLAIN-2570,Always-Hybrid,0.25381658463571466,Deep Hybrid
PLAIN-2590,Always-Hybrid,0.21004732917147148,Deep Hybrid
PLAIN-2610,Always-Hybrid,0.37148910739409025,Deep Hybrid
PLAIN-2630,Always-Hybrid,0.594033146949522,Deep Hybrid
PLAIN-2680,Always-Hybrid,0.41295287394091007,Deep Hybrid
PLAIN-2700,Always-Hybrid,0.47249977483545297,Deep Hybrid
PLAIN-2710,Always-Hybrid,0.6691120094697112,Deep Hybrid
PLAIN-2730,Always-Hybrid,0.5475358638312767,Deep Hybrid
PLAIN-2770,Always-Hybrid,0.2038344044389754,Deep Hybrid
PLAIN-280,Always-Hybrid,0.29345568839744024,Deep Hybrid
PLAIN-2820,Always-Hybrid,0.16796942306359672,Deep Hybrid
PLAIN-2840,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2850,Always-Hybrid,0.10087621827536954,Deep Hybrid
