query_id,baseline,ndcg,action
8874,Dense-only,0.0,Dense
89,Dense-only,0.0,Dense
8934,Dense-only,0.19342640361727081,Dense
8937,Dense-only,0.3333333333333333,Dense
8970,Dense-only,1.0,Dense
8974,Dense-only,0.7269547345639102,Dense
8982,Dense-only,0.0,Dense
904,Dense-only,1.0,Dense
9188,Dense-only,1.0,Dense
9275,Dense-only,0.0,Dense
928,Dense-only,0.9197207891481876,Dense
929,Dense-only,1.0,Dense
9291,Dense-only,0.0,Dense
9296,Dense-only,0.38685280723454163,Dense
9329,Dense-only,0.6131471927654584,Dense
9385,Dense-only,0.6309297535714575,Dense
9403,Dense-only,0.0,Dense
9556,Dense-only,0.5,Dense
9565,Dense-only,1.0,Dense
957,Dense-only,0.46927872602275644,Dense
9617,Dense-only,0.2960819109658652,Dense
9633,Dense-only,0.6131471927654584,Dense
9668,Dense-only,0.6797310500037655,Dense
9701,Dense-only,0.0,Dense
9733,Dense-only,0.0,Dense
9737,Dense-only,0.8451850618939637,Dense
9871,Dense-only,0.0,Dense
9882,Dense-only,0.0,Dense
9929,Dense-only,0.8503449055347546,Dense
10039,Always-Hybrid,1.0,Deep Hybrid
10136,Always-Hybrid,0.13565197343244778,Deep Hybrid
10213,Always-Hybrid,0.0,Deep Hybrid
10246,Always-Hybrid,0.0,Deep Hybrid
104,Always-Hybrid,0.6131471927654584,Deep Hybrid
10414,Always-Hybrid,0.9197207891481876,Deep Hybrid
10497,Always-Hybrid,0.6906478832608419,Deep Hybrid
10558,Always-Hybrid,0.7977228895450266,Deep Hybrid
10596,Always-Hybrid,1.0,Deep Hybrid
106,Always-Hybrid,0.6309297535714575,Deep Hybrid
10601,Always-Hybrid,0.6309297535714575,Deep Hybrid
10628,Always-Hybrid,0.0,Deep Hybrid
10710,Always-Hybrid,1.0,Deep Hybrid
10734,Always-Hybrid,0.892210845475489,Deep Hybrid
10792,Always-Hybrid,0.4415801103577823,Deep Hybrid
10808,Always-Hybrid,0.617319681505689,Deep Hybrid
10827,Always-Hybrid,0.0,Deep Hybrid
109,Always-Hybrid,1.0,Deep Hybrid
10975,Always-Hybrid,0.0,Deep Hybrid
10979,Always-Hybrid,0.5585075862632192,Deep Hybrid
11054,Always-Hybrid,1.0,Deep Hybrid
1150,Always-Hybrid,0.13905617951077562,Deep Hybrid
1157,Always-Hybrid,0.6131471927654584,Deep Hybrid
1198,Always-Hybrid,1.0,Deep Hybrid
1284,Always-Hybrid,0.5,Deep Hybrid
1297,Always-Hybrid,0.38685280723454163,Deep Hybrid
1306,Always-Hybrid,0.0,Deep Hybrid
1310,Always-Hybrid,1.0,Deep Hybrid
1393,Always-Hybrid,0.47254583883871204,Deep Hybrid
1416,Always-Hybrid,0.0,Deep Hybrid
1441,Always-Hybrid,1.0,Deep Hybrid
1451,Always-Hybrid,0.5,Deep Hybrid
15,Always-Hybrid,1.0,Deep Hybrid
1530,Always-Hybrid,0.7653606369886217,Deep Hybrid
1676,Always-Hybrid,0.4869696878675221,Deep Hybrid
